id,filename,unified_role,original_titles,category_folder,file_path,word_count,source,status,labeled
clean_0174,resume_0174.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0174.txt,419,huggingface,cleaned,True
clean_0175,resume_0175.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0175.txt,363,huggingface,cleaned,True
clean_0176,resume_0176.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0176.txt,363,huggingface,cleaned,True
clean_0177,resume_0177.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0177.txt,557,huggingface,cleaned,True
clean_0178,resume_0178.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0178.txt,341,huggingface,cleaned,True
clean_0179,resume_0179.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0179.txt,479,huggingface,cleaned,True
clean_0180,resume_0180.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0180.txt,552,huggingface,cleaned,True
clean_0181,resume_0181.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0181.txt,459,huggingface,cleaned,True
clean_0182,resume_0182.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0182.txt,363,huggingface,cleaned,True
clean_0183,resume_0183.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0183.txt,377,huggingface,cleaned,True
clean_0184,resume_0184.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0184.txt,402,huggingface,cleaned,True
clean_0185,resume_0185.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0185.txt,485,huggingface,cleaned,True
clean_0186,resume_0186.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0186.txt,284,huggingface,cleaned,True
clean_0187,resume_0187.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0187.txt,366,huggingface,cleaned,True
clean_0188,resume_0188.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0188.txt,496,huggingface,cleaned,True
clean_0189,resume_0189.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0189.txt,502,huggingface,cleaned,True
clean_0190,resume_0190.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0190.txt,531,huggingface,cleaned,True
clean_0191,resume_0191.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0191.txt,484,huggingface,cleaned,True
clean_0192,resume_0192.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0192.txt,352,huggingface,cleaned,True
clean_0193,resume_0193.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0193.txt,427,huggingface,cleaned,True
clean_0194,resume_0194.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0194.txt,312,huggingface,cleaned,True
clean_0195,resume_0195.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0195.txt,464,huggingface,cleaned,True
clean_0196,resume_0196.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0196.txt,482,huggingface,cleaned,True
clean_0197,resume_0197.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0197.txt,404,huggingface,cleaned,True
clean_0198,resume_0198.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0198.txt,438,huggingface,cleaned,True
clean_0199,resume_0199.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0199.txt,361,huggingface,cleaned,True
clean_0200,resume_0200.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0200.txt,456,huggingface,cleaned,True
clean_0201,resume_0201.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0201.txt,425,huggingface,cleaned,True
clean_0202,resume_0202.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0202.txt,517,huggingface,cleaned,True
clean_0203,resume_0203.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0203.txt,454,huggingface,cleaned,True
clean_0204,resume_0204.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0204.txt,447,huggingface,cleaned,True
clean_0205,resume_0205.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0205.txt,457,huggingface,cleaned,True
clean_0206,resume_0206.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0206.txt,348,huggingface,cleaned,True
clean_0207,resume_0207.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0207.txt,500,huggingface,cleaned,True
clean_0208,resume_0208.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0208.txt,362,huggingface,cleaned,True
clean_0209,resume_0209.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0209.txt,390,huggingface,cleaned,True
clean_0210,resume_0210.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0210.txt,565,huggingface,cleaned,True
clean_0211,resume_0211.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0211.txt,464,huggingface,cleaned,True
clean_0212,resume_0212.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0212.txt,558,huggingface,cleaned,True
clean_0213,resume_0213.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0213.txt,360,huggingface,cleaned,True
clean_0214,resume_0214.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0214.txt,543,huggingface,cleaned,True
clean_0215,resume_0215.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0215.txt,363,huggingface,cleaned,True
clean_0216,resume_0216.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0216.txt,424,huggingface,cleaned,True
clean_0217,resume_0217.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0217.txt,400,huggingface,cleaned,True
clean_0218,resume_0218.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0218.txt,356,huggingface,cleaned,True
clean_0219,resume_0219.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0219.txt,339,huggingface,cleaned,True
clean_0220,resume_0220.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0220.txt,440,huggingface,cleaned,True
clean_0221,resume_0221.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0221.txt,354,huggingface,cleaned,True
clean_0222,resume_0222.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0222.txt,564,huggingface,cleaned,True
clean_0223,resume_0223.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0223.txt,546,huggingface,cleaned,True
clean_0224,resume_0224.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0224.txt,339,huggingface,cleaned,True
clean_0225,resume_0225.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0225.txt,429,huggingface,cleaned,True
clean_0226,resume_0226.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0226.txt,302,huggingface,cleaned,True
clean_0227,resume_0227.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0227.txt,383,huggingface,cleaned,True
clean_0228,resume_0228.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0228.txt,370,huggingface,cleaned,True
clean_0229,resume_0229.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0229.txt,535,huggingface,cleaned,True
clean_0230,resume_0230.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0230.txt,499,huggingface,cleaned,True
clean_0231,resume_0231.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0231.txt,481,huggingface,cleaned,True
clean_0232,resume_0232.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0232.txt,395,huggingface,cleaned,True
clean_0233,resume_0233.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0233.txt,383,huggingface,cleaned,True
clean_0234,resume_0234.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0234.txt,291,huggingface,cleaned,True
clean_0235,resume_0235.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0235.txt,450,huggingface,cleaned,True
clean_0236,resume_0236.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0236.txt,340,huggingface,cleaned,True
clean_0237,resume_0237.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0237.txt,383,huggingface,cleaned,True
clean_0238,resume_0238.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0238.txt,497,huggingface,cleaned,True
clean_0239,resume_0239.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0239.txt,482,huggingface,cleaned,True
clean_0240,resume_0240.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0240.txt,279,huggingface,cleaned,True
clean_0241,resume_0241.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0241.txt,391,huggingface,cleaned,True
clean_0242,resume_0242.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0242.txt,421,huggingface,cleaned,True
clean_0243,resume_0243.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0243.txt,488,huggingface,cleaned,True
clean_0244,resume_0244.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0244.txt,411,huggingface,cleaned,True
clean_0245,resume_0245.txt,Backend Developer,Python Developer,backend_developer,data/collected_resumes/backend_developer/resume_0245.txt,397,huggingface,cleaned,True
clean_0246,resume_0246.txt,Backend Developer,"Python Developer, Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0246.txt,493,huggingface,cleaned,True
clean_0247,resume_0247.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0247.txt,412,huggingface,cleaned,True
clean_0248,resume_0248.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0248.txt,473,huggingface,cleaned,True
clean_0249,resume_0249.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0249.txt,431,huggingface,cleaned,True
clean_0250,resume_0250.txt,Backend Developer,"Python Developer, Python Developer",backend_developer,data/collected_resumes/backend_developer/resume_0250.txt,482,huggingface,cleaned,True
